id_centros_tiendas_negocio,centros_tiendas_negocio,direccion,id_condado,condado,codigo_postal_condado,latitud_condado,longitud_condado,id_ciudad,ciudad,codigo_postal_ciudad,latitud_ciudad,longitud_ciudad,estado,atributos,categorias,puntuacion_usuarios,numero_de_reviews,analisis_sentimientos,anio
26SMS,Family Dollar,105660 Overseas Hwy,8YMZ,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,2EOP,Key Largo,33037,25.163789,-80.3814795,Florida,,,,,positivo,2024
W55YQ,Family Dollar,105660 Overseas Hwy,8YMZ,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,2EOP,Key Largo,33037,25.163789,-80.3814795,Florida,,,,,negativo,2024
2RTLI,Family Dollar,105660 Overseas Hwy,8YMZ,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,2EOP,Key Largo,33037,25.163789,-80.3814795,Florida,,,,,neutral,2024
33DM9,Sugarloaf Food Co,24171 US-1,zJGM,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,J4ZX,Summerland Key,33042,24.6622472,-81.4548028,Florida,,,,,positivo,2024
4QCHH,Sugarloaf Food Co,24171 US-1,zJGM,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,J4ZX,Summerland Key,33042,24.6622472,-81.4548028,Florida,,,,,negativo,2024
VPZ5K,Sugarloaf Food Co,24171 US-1,zJGM,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,J4ZX,Summerland Key,33042,24.6622472,-81.4548028,Florida,,,,,neutral,2024
UYO0V,Winn-Dixie,4360 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7041667,-80.1094444,Florida,,,,,positivo,2024
1GM7P,Winn-Dixie,4360 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7041667,-80.1094444,Florida,,,,,negativo,2024
00O8D,Winn-Dixie,4360 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7041667,-80.1094444,Florida,,,,,neutral,2024
SY6XA,Dollar General,2695 N Military Trl,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7161622,-80.11149,Florida,,,,,positivo,2024
HRA49,Dollar General,2695 N Military Trl,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7161622,-80.11149,Florida,,,,,negativo,2024
JJ2K8,Dollar General,2695 N Military Trl,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33409,26.7161622,-80.11149,Florida,,,,,neutral,2024
BJU0H,Walmart Supercenter,19910 Bruce B Downs Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1554126,-82.3565997,Florida,,,,,positivo,2024
HN8G1,Walmart Supercenter,19910 Bruce B Downs Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1554126,-82.3565997,Florida,,,,,negativo,2024
26VK2,Walmart Supercenter,19910 Bruce B Downs Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1554126,-82.3565997,Florida,,,,,neutral,2024
4EL0G,Vape Shop Juul Vapor In Northlake - Stigs - Puff Flow - Hqd- Pop - Hyde - Kratom - Cbd - Opms - Remarkable Herbs- Delta 8 -Fume-Zyn & Much More - Low Prices !,800 Northlake Blvd,wpfG,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,ZBPF,North Palm Beach,33408,26.8075014,-80.0693389,Florida,,,,,positivo,2024
99H5F,Vape Shop Juul Vapor In Northlake - Stigs - Puff Flow - Hqd- Pop - Hyde - Kratom - Cbd - Opms - Remarkable Herbs- Delta 8 -Fume-Zyn & Much More - Low Prices !,800 Northlake Blvd,wpfG,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,ZBPF,North Palm Beach,33408,26.8075014,-80.0693389,Florida,,,,,neutral,2024
SF6I3,Vape Shop Juul Vapor In Northlake - Stigs - Puff Flow - Hqd- Pop - Hyde - Kratom - Cbd - Opms - Remarkable Herbs- Delta 8 -Fume-Zyn & Much More - Low Prices !,800 Northlake Blvd,wpfG,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,ZBPF,North Palm Beach,33408,26.8075014,-80.0693389,Florida,,,,,negativo,2024
D3YCJ,10Th & Soul store,1025 N Tamarind Ave,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33401,26.722438,-80.061905,Florida,,,,,positivo,2024
UKHOQ,10Th & Soul store,1025 N Tamarind Ave,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33401,26.722438,-80.061905,Florida,,,,,neutral,2024
J5HRG,Crumbl Cookies - Kissimmee,1180 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3412359,-81.4153826,Florida,,,,,positivo,2024
980TJ,Crumbl Cookies - Kissimmee,1180 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3412359,-81.4153826,Florida,,,,,negativo,2024
MDCQ5,Crumbl Cookies - Kissimmee,1180 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3412359,-81.4153826,Florida,,,,,neutral,2024
0GVKX,Crumbl Cookies - Coral Springs,6071 Coral Ridge Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33076,26.3059287,-80.2780172,Florida,,,,,positivo,2024
IRQ2F,Crumbl Cookies - Coral Springs,6071 Coral Ridge Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33076,26.3059287,-80.2780172,Florida,,,,,negativo,2024
5RE04,Crumbl Cookies - Coral Springs,6071 Coral Ridge Dr,hLQw,Broward,"33004, 33301, 33324",26.190096,-80.365865,EYG3,Coral Springs,33076,26.3059287,-80.2780172,Florida,,,,,neutral,2024
5E9CL,Maramia furniture paga poco a poco,372 W 29th St,gBpa,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,QCAZ,Hialeah,33012,25.8478997,-80.2895128,Florida,,,,,neutral,2024
9L0ML,Maramia furniture paga poco a poco,372 W 29th St,gBpa,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,QCAZ,Hialeah,33012,25.8478997,-80.2895128,Florida,,,,,positivo,2024
027ZL,Lowe's Home Improvement,12901 N Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33618,28.0635576,-82.501234,Florida,,,,,positivo,2024
8YEMO,Lowe's Home Improvement,12901 N Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33618,28.0635576,-82.501234,Florida,,,,,negativo,2024
OWWWD,Lowe's Home Improvement,12901 N Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33618,28.0635576,-82.501234,Florida,,,,,neutral,2024
B7ZWB,Le Paris Bakery,6180 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33144,25.7628757,-80.2952467,Florida,,,,,positivo,2024
HIIR7,Le Paris Bakery,6180 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33144,25.7628757,-80.2952467,Florida,,,,,negativo,2024
NOQOB,Le Paris Bakery,6180 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33144,25.7628757,-80.2952467,Florida,,,,,neutral,2024
BT89V,Marathon Gas,2353 NW 17th Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.7990974,-80.2232595,Florida,,,,,positivo,2024
VLGNL,Marathon Gas,2353 NW 17th Ave,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.7990974,-80.2232595,Florida,,,,,neutral,2024
0Q9TA,Five Below,4649 Millenia Plaza Way,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32839,28.4963539,-81.4275842,Florida,,,,,positivo,2024
0Q9TA,Five Below,4649 Millenia Plaza Way,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32839,28.4963539,-81.4275842,Florida,,,,,negativo,2024
0Q9TA,Five Below,4649 Millenia Plaza Way,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32839,28.4963539,-81.4275842,Florida,,,,,neutral,2024
527GP,Dollar General,4978 E Busch Blvd A,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0343436,-82.4039071,Florida,,,,,positivo,2024
OM9WT,Dollar General,4978 E Busch Blvd A,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0343436,-82.4039071,Florida,,,,,negativo,2024
DM2AX,Dollar General,4978 E Busch Blvd A,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0343436,-82.4039071,Florida,,,,,neutral,2024
HO89H,Save A Lot,3210 Crill Ave,1YqL,Putnam,"32177, 32148, 32131",29.6265157,-81.7787021,A2DB,Palatka,32177,29.6425664,-81.6630063,Florida,,,,,negativo,2024
VB3IL,Save A Lot,3210 Crill Ave,1YqL,Putnam,"32177, 32148, 32131",29.6265157,-81.7787021,A2DB,Palatka,32177,29.6425664,-81.6630063,Florida,,,,,positivo,2024
742BX,Save A Lot,3210 Crill Ave,1YqL,Putnam,"32177, 32148, 32131",29.6265157,-81.7787021,A2DB,Palatka,32177,29.6425664,-81.6630063,Florida,,,,,neutral,2024
MGBYN,Flying J Travel Center,11555 E Sligh Ave,AiDA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,JIN0,Seffner,33584,28.009677,-82.30334,Florida,,,,,positivo,2024
MGBYN,Flying J Travel Center,11555 E Sligh Ave,AiDA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,JIN0,Seffner,33584,28.009677,-82.30334,Florida,,,,,negativo,2024
MGBYN,Flying J Travel Center,11555 E Sligh Ave,AiDA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,JIN0,Seffner,33584,28.009677,-82.30334,Florida,,,,,neutral,2024
V4XLE,Lowe's Home Improvement,2301 E Gulf to Lake Hwy,H9V6,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,YQ9H,Inverness,34453,28.8572854,-82.3960156,Florida,,,,,negativo,2024
VQ0BD,Lowe's Home Improvement,2301 E Gulf to Lake Hwy,H9V6,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,YQ9H,Inverness,34453,28.8572854,-82.3960156,Florida,,,,,positivo,2024
TI5KT,Lowe's Home Improvement,2301 E Gulf to Lake Hwy,H9V6,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,YQ9H,Inverness,34453,28.8572854,-82.3960156,Florida,,,,,neutral,2024
UZ5YP,Del's 24,2802 Thomasson Dr,V1oO,Collier,"34102, 34112, 34120",26.069985,-81.4278984,R3EM,Naples,34112,26.1087753,-81.7700829,Florida,,,,,positivo,2024
11ZTN,Del's 24,2802 Thomasson Dr,V1oO,Collier,"34102, 34112, 34120",26.069985,-81.4278984,R3EM,Naples,34112,26.1087753,-81.7700829,Florida,,,,,negativo,2024
HXYNU,Del's 24,2802 Thomasson Dr,V1oO,Collier,"34102, 34112, 34120",26.069985,-81.4278984,R3EM,Naples,34112,26.1087753,-81.7700829,Florida,,,,,neutral,2024
1ZOUX,All Brides 2 Be,760 N Belcher Rd.,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33765,27.973348,-82.746424,Florida,,,,,positivo,2024
GBM4X,All Brides 2 Be,760 N Belcher Rd.,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33765,27.973348,-82.746424,Florida,,,,,neutral,2024
3O21H,All Brides 2 Be,760 N Belcher Rd.,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,33765,27.973348,-82.746424,Florida,,,,,negativo,2024
R2B5J,Dunkin',9978 Old Baymeadows Rd Ste 5,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32256,30.2193366,-81.5543542,Florida,,,,,positivo,2024
CTUGV,Dunkin',9978 Old Baymeadows Rd Ste 5,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32256,30.2193366,-81.5543542,Florida,,,,,negativo,2024
VMR1T,Dunkin',9978 Old Baymeadows Rd Ste 5,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32256,30.2193366,-81.5543542,Florida,,,,,neutral,2024
5PGPL,CVS,726 Crandon Blvd,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.6876775,-80.1644005,Florida,,,,,positivo,2024
QOX3L,CVS,726 Crandon Blvd,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.6876775,-80.1644005,Florida,,,,,neutral,2024
1P5PD,CVS,726 Crandon Blvd,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.6876775,-80.1644005,Florida,,,,,negativo,2024
SO4J4,Zero Degree Thai Ice Cream,8560 Stirling Rd #101,SHJO,Broward,"33004, 33301, 33324",26.190096,-80.365865,D3WC,Hollywood,33024,26.0635456,-80.2532343,Florida,,,,,positivo,2024
MA73Y,Zero Degree Thai Ice Cream,8560 Stirling Rd #101,SHJO,Broward,"33004, 33301, 33324",26.190096,-80.365865,D3WC,Hollywood,33024,26.0635456,-80.2532343,Florida,,,,,negativo,2024
LS5AB,Zero Degree Thai Ice Cream,8560 Stirling Rd #101,SHJO,Broward,"33004, 33301, 33324",26.190096,-80.365865,D3WC,Hollywood,33024,26.0635456,-80.2532343,Florida,,,,,neutral,2024
GT560,Walmart Supercenter,17650 NW 2nd Ave,siZz,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,52QG,Miami Gardens,33169,25.9358803,-80.20773,Florida,,,,,positivo,2024
1W5XT,Walmart Supercenter,17650 NW 2nd Ave,siZz,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,52QG,Miami Gardens,33169,25.9358803,-80.20773,Florida,,,,,neutral,2024
R51RI,Walmart Supercenter,17650 NW 2nd Ave,siZz,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,52QG,Miami Gardens,33169,25.9358803,-80.20773,Florida,,,,,negativo,2024
8D694,Publix Super Market at Riverwalk Crossings,11400 Ridge Rd,8iUB,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3IHW,New Port Richey,34654,28.2733224,-82.6277127,Florida,,,,,positivo,2024
VPCQG,Publix Super Market at Riverwalk Crossings,11400 Ridge Rd,8iUB,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3IHW,New Port Richey,34654,28.2733224,-82.6277127,Florida,,,,,negativo,2024
SRR24,Publix Super Market at Riverwalk Crossings,11400 Ridge Rd,8iUB,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3IHW,New Port Richey,34654,28.2733224,-82.6277127,Florida,,,,,neutral,2024
27CJR,Love Boat Ice Cream,1700 Periwinkle Way #9,OoqC,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,VTY1,Sanibel,33957,26.4421898,-82.0594607,Florida,,,,,positivo,2024
ZOCXL,Love Boat Ice Cream,1700 Periwinkle Way #9,OoqC,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,VTY1,Sanibel,33957,26.4421898,-82.0594607,Florida,,,,,neutral,2024
W2IBT,Love Boat Ice Cream,1700 Periwinkle Way #9,OoqC,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,VTY1,Sanibel,33957,26.4421898,-82.0594607,Florida,,,,,negativo,2024
EUM9J,Dollar General,26014 N Main St,weFl,Calhoun,"32421, 32424",30.3475302,-85.1894045,QID8,Altha,32421,30.5765699,-85.1277176,Florida,,,,,negativo,2024
AOESL,Dollar General,26014 N Main St,weFl,Calhoun,"32421, 32424",30.3475302,-85.1894045,QID8,Altha,32421,30.5765699,-85.1277176,Florida,,,,,positivo,2024
R7706,Dollar General,26014 N Main St,weFl,Calhoun,"32421, 32424",30.3475302,-85.1894045,QID8,Altha,32421,30.5765699,-85.1277176,Florida,,,,,neutral,2024
9K40C,GNC,2687 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3436277,-81.4294463,Florida,,,,,negativo,2024
DFVIX,GNC,2687 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3436277,-81.4294463,Florida,,,,,positivo,2024
IRK79,GNC,2687 W Osceola Pkwy,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.3436277,-81.4294463,Florida,,,,,neutral,2024
61HBH,Dollar General Market,5465 Lake Howell Rd,jilx,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,HRXR,Winter Park,32792,28.6236474,-81.3249856,Florida,,,,,positivo,2024
MJZL7,Dollar General Market,5465 Lake Howell Rd,jilx,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,HRXR,Winter Park,32792,28.6236474,-81.3249856,Florida,,,,,neutral,2024
0L05N,Dollar General Market,5465 Lake Howell Rd,jilx,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,HRXR,Winter Park,32792,28.6236474,-81.3249856,Florida,,,,,negativo,2024
NQODX,Coconut's,7400 Rum Bay Court,Flv3,Charlotte,"33948, 33952, 33981",26.8946009,-81.909826,BFIE,Placida,33946,26.8843899,-82.3298729,Florida,,,,,neutral,2024
46RK7,Coconut's,7400 Rum Bay Court,Flv3,Charlotte,"33948, 33952, 33981",26.8946009,-81.909826,BFIE,Placida,33946,26.8843899,-82.3298729,Florida,,,,,positivo,2024
WN6RU,Coconut's,7400 Rum Bay Court,Flv3,Charlotte,"33948, 33952, 33981",26.8946009,-81.909826,BFIE,Placida,33946,26.8843899,-82.3298729,Florida,,,,,negativo,2024
2YLKN,Aaron's,23849 US-27,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.9580029,-81.6208088,Florida,,,,,negativo,2024
P9YW4,Aaron's,23849 US-27,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.9580029,-81.6208088,Florida,,,,,positivo,2024
FTDJ4,Aaron's,23849 US-27,pqlg,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,NGBG,Lake Wales,33859,27.9580029,-81.6208088,Florida,,,,,neutral,2024
0Q9TA,Five Below,5967 20th St,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32966,27.6364029,-80.4500362,Florida,,,,,positivo,2024
0Q9TA,Five Below,5967 20th St,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32966,27.6364029,-80.4500362,Florida,,,,,negativo,2024
0Q9TA,Five Below,5967 20th St,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32966,27.6364029,-80.4500362,Florida,,,,,neutral,2024
NV63N,Chevron,2995 FL-44,RRcu,Volusia,"32114, 32127, 32725",29.0279842,-81.0754657,KBUC,New Smyrna Beach,32168,29.013375,-80.991927,Florida,,,,,negativo,2024
P00YM,Chevron,2995 FL-44,RRcu,Volusia,"32114, 32127, 32725",29.0279842,-81.0754657,KBUC,New Smyrna Beach,32168,29.013375,-80.991927,Florida,,,,,positivo,2024
JOIKL,Chevron,2995 FL-44,RRcu,Volusia,"32114, 32127, 32725",29.0279842,-81.0754657,KBUC,New Smyrna Beach,32168,29.013375,-80.991927,Florida,,,,,neutral,2024
DQVOJ,Deli-Plus Grocery,4820 E Busch Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0329971,-82.4066866,Florida,,,,,positivo,2024
0GV06,Deli-Plus Grocery,4820 E Busch Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0329971,-82.4066866,Florida,,,,,neutral,2024
W5YN9,Deli-Plus Grocery,4820 E Busch Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33617,28.0329971,-82.4066866,Florida,,,,,negativo,2024
5M4ZS,Einstein Bros. Bagels,12744 Pegasus Drive Business Administration Building,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32816,28.6013939,-81.1989711,Florida,,,,,positivo,2024
VDFVP,Einstein Bros. Bagels,12744 Pegasus Drive Business Administration Building,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32816,28.6013939,-81.1989711,Florida,,,,,negativo,2024
DNWOM,Einstein Bros. Bagels,12744 Pegasus Drive Business Administration Building,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32816,28.6013939,-81.1989711,Florida,,,,,neutral,2024
BBHA0,Speedway,8079 Ramona Blvd W,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32221,30.3139761,-81.7831932,Florida,,,,,neutral,2024
BBHA0,Speedway,8079 Ramona Blvd W,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32221,30.3139761,-81.7831932,Florida,,,,,positivo,2024
BBHA0,Speedway,8079 Ramona Blvd W,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32221,30.3139761,-81.7831932,Florida,,,,,negativo,2024
FBZPJ,Leaders Furniture of Delray Beach,2975 S Federal Hwy,s46P,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,86KY,Delray Beach,33483,26.427378,-80.0725261,Florida,,,,,positivo,2024
XIP7D,Leaders Furniture of Delray Beach,2975 S Federal Hwy,s46P,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,86KY,Delray Beach,33483,26.427378,-80.0725261,Florida,,,,,neutral,2024
4T9BH,RaceTrac,3674 NW Blitchton Rd,alhS,Marion,"34470, 34481, 34488",29.2787765,-82.12784,9YCI,Ocala,34475,29.204102,-82.181404,Florida,,,,,positivo,2024
4T9BH,RaceTrac,3674 NW Blitchton Rd,alhS,Marion,"34470, 34481, 34488",29.2787765,-82.12784,9YCI,Ocala,34475,29.204102,-82.181404,Florida,,,,,negativo,2024
4T9BH,RaceTrac,3674 NW Blitchton Rd,alhS,Marion,"34470, 34481, 34488",29.2787765,-82.12784,9YCI,Ocala,34475,29.204102,-82.181404,Florida,,,,,neutral,2024
A7YL3,Family Dollar,1501 E M.L.K. Jr Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33610,27.9812149,-82.4426482,Florida,,,,,negativo,2024
UG9G3,Family Dollar,1501 E M.L.K. Jr Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33610,27.9812149,-82.4426482,Florida,,,,,positivo,2024
Z1KNQ,Family Dollar,1501 E M.L.K. Jr Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33610,27.9812149,-82.4426482,Florida,,,,,neutral,2024
ZWQIA,Brooklyn Water Bagel,2151 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33305,26.1551288,-80.1183909,Florida,,,,,positivo,2024
7HNYH,Brooklyn Water Bagel,2151 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33305,26.1551288,-80.1183909,Florida,,,,,negativo,2024
ZYNGA,Brooklyn Water Bagel,2151 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33305,26.1551288,-80.1183909,Florida,,,,,neutral,2024
751IH,Dunkin',2206 E Brandon Blvd,Ye5b,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,positivo,2024
96MEZ,Dunkin',2206 E Brandon Blvd,2xjH,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,positivo,2024
5QNJK,Dunkin',2206 E Brandon Blvd,Ye5b,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,negativo,2024
1MF43,Dunkin',2206 E Brandon Blvd,2xjH,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,negativo,2024
LWAMK,Dunkin',2206 E Brandon Blvd,Ye5b,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,neutral,2024
1DC9H,Dunkin',2206 E Brandon Blvd,2xjH,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,HGEX,Valrico,33594,27.9383763,-82.2494206,Florida,,,,,neutral,2024
OK758,Ben & Jerry’s,80 Aragon Ave,hHq8,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,SliY,Coral Gables,33134,25.7505594,-80.2566144,Florida,,,,,positivo,2024
5SXYU,Ben & Jerry’s,80 Aragon Ave,hHq8,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,SliY,Coral Gables,33134,25.7505594,-80.2566144,Florida,,,,,neutral,2024
XA80Z,Ben & Jerry’s,80 Aragon Ave,hHq8,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,SliY,Coral Gables,33134,25.7505594,-80.2566144,Florida,,,,,negativo,2024
APSM0,Trader Joe's,1560 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.14812,-80.1189987,Florida,,,,,positivo,2024
CPKEV,Trader Joe's,1560 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.14812,-80.1189987,Florida,,,,,negativo,2024
EQIOE,Trader Joe's,1560 N Federal Hwy,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.14812,-80.1189987,Florida,,,,,neutral,2024
KM7RV,Family Dollar,22053 S Dixie Hwy,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33170,25.5620136,-80.3848037,Florida,,,,,positivo,2024
